time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_x; kal_y; kal_vx; kal_vy
117.488; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.143396; -0.311337; 2.69038; 716.339; 703.12; -1.68926; 36.1397; 4.64589; 0.464339; 0.0789518; 4.63832; -2.06922; 0.682522; -0.0804931; 3.57593
117.504; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.147326; -0.311347; 2.68985; 716.346; 703.112; -1.68393; 36.2115; 4.63832; 0.464339; 0.0789518; 4.64337; -2.07065; 0.691889; -0.0801882; 3.58076
117.52; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.151198; -0.31133; 2.68932; 716.353; 703.13; -1.67896; 36.2835; 4.64337; 0.464322; 0.0787004; 4.63958; -2.07203; 0.701479; -0.0798506; 3.58558
117.536; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.155011; -0.311287; 2.68879; 716.357; 703.116; -1.67371; 36.3555; 4.63958; 0.46433; 0.0788081; 4.64589; -2.07337; 0.711281; -0.0795323; 3.59041
117.552; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.158763; -0.311217; 2.68827; 716.353; 703.116; -1.6689; 36.4276; 4.64589; 0.464332; 0.078844; 4.64463; -2.07467; 0.72128; -0.0791953; 3.59523
117.568; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.162453; -0.31112; 2.68776; 716.346; 703.127; -1.664; 36.4998; 4.64463; 0.46433; 0.0788081; 4.63832; -2.07593; 0.731468; -0.0788143; 3.60006
117.584; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.16608; -0.310998; 2.68724; 716.364; 703.12; -1.65864; 36.5721; 4.63832; 0.464322; 0.0787004; 4.64716; -2.07715; 0.741831; -0.0784671; 3.60488
117.6; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.169642; -0.310849; 2.68673; 716.36; 703.12; -1.65391; 36.6445; 4.64716; 0.464324; 0.0787363; 4.64589; -2.07834; 0.752362; -0.0781028; 3.60971
117.616; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.173138; -0.310674; 2.68623; 716.35; 703.109; -1.64909; 36.7169; 4.64589; 0.464338; 0.0789518; 4.64589; -2.07949; 0.763049; -0.0777283; 3.61453
117.632; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.176567; -0.310474; 2.68573; 716.35; 703.123; -1.64426; 36.7894; 4.64589; 0.464329; 0.0788081; 4.64084; -2.08061; 0.773885; -0.0773181; 3.61934
117.648; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.179928; -0.310248; 2.68524; 716.364; 703.12; -1.63906; 36.862; 4.64084; 0.464321; 0.0787004; 4.64716; -2.08169; 0.784861; -0.0769308; 3.62416
117.664; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.183218; -0.309997; 2.68476; 716.36; 703.12; -1.63431; 36.9347; 4.64716; 0.464323; 0.0787363; 4.64589; -2.08274; 0.795969; -0.0765281; 3.62897
117.68; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.186437; -0.309722; 2.68428; 716.368; 703.12; -1.62946; 37.0075; 4.64589; 0.464319; 0.0786645; 4.64842; -2.08376; 0.807201; -0.0761297; 3.63378
117.696; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.189585; -0.309423; 2.68381; 716.332; 703.123; -1.62479; 37.0804; 4.64842; 0.464339; 0.0789878; 4.63453; -2.08475; 0.818552; -0.0756525; 3.63857
117.712; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.192658; -0.309099; 2.68335; 716.36; 703.13; -1.61911; 37.1533; 4.63453; 0.464311; 0.0786289; 4.64211; -2.08571; 0.830013; -0.075206; 3.64337
117.728; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.195657; -0.308753; 2.68289; 716.342; 703.112; -1.61397; 37.2263; 4.64211; 0.464337; 0.078988; 4.64211; -2.08663; 0.84158; -0.0747521; 3.64816
117.744; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.19858; -0.308383; 2.68245; 716.36; 703.116; -1.60882; 37.2993; 4.64211; 0.464321; 0.0787726; 4.64716; -2.08753; 0.853246; -0.0743167; 3.65295
117.76; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.201427; -0.307992; 2.68201; 716.353; 703.127; -1.60404; 37.3725; 4.64716; 0.464319; 0.0787366; 4.64084; -2.08841; 0.865005; -0.0738426; 3.65773
117.776; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.204196; -0.307579; 2.68158; 716.378; 703.12; -1.59879; 37.4458; 4.64084; 0.464306; 0.0785571; 4.65221; -2.08925; 0.876853; -0.0734195; 3.6625
117.792; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.206885; -0.307144; 2.68116; 716.342; 703.105; -1.59437; 37.5191; 4.65221; 0.464336; 0.0790602; 4.64463; -2.09007; 0.888784; -0.0729519; 3.66727
117.808; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.209495; -0.30669; 2.68075; 716.36; 703.127; -1.58939; 37.5926; 4.64463; 0.46431; 0.0786651; 4.64337; -2.09087; 0.900794; -0.0724722; 3.67203
117.824; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.212024; -0.306215; 2.68035; 716.368; 703.116; -1.58431; 37.666; 4.64337; 0.464312; 0.078701; 4.64968; -2.09164; 0.912878; -0.0720187; 3.67678
117.84; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.214471; -0.305722; 2.67996; 716.353; 703.13; -1.57969; 37.7397; 4.64968; 0.464312; 0.078701; 4.63958; -2.09238; 0.925033; -0.0715091; 3.68152
117.856; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.216835; -0.30521; 2.67959; 716.342; 703.105; -1.57432; 37.8133; 4.63958; 0.464338; 0.0790601; 4.64463; -2.0931; 0.937254; -0.0710198; 3.68626
117.872; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.219116; -0.304681; 2.67922; 716.353; 703.145; -1.56931; 37.887; 4.64463; 0.464304; 0.0785572; 4.63453; -2.0938; 0.949537; -0.0704753; 3.69098
117.888; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.221313; -0.304135; 2.67886; 716.357; 703.13; -1.56356; 37.9608; 4.63453; 0.464313; 0.0786649; 4.64084; -2.09448; 0.96188; -0.0699578; 3.6957
117.904; -2.0757; -1.53281; 3.06909; -4.9757; -870.35; 1.53281; 0.223424; -0.303573; 123; -0.687411; -4.90535; 4.64968; 0.465559; 0.0783478; 4.65221; 1.57128; 0.828876; -0.007292; -0.411924
117.76; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00164456; 0.0438628; 9.8099; 716.389; 703.141; -0.688144; -4.91751; 4.65221; 0.465544; 0.0780962; 4.64842; 1.57126; 0.827554; -0.00729164; -0.412452
117.776; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.0016428; 0.0438529; 9.8099; 716.389; 703.152; -0.688923; -4.92968; 4.64842; 0.465537; 0.0779885; 4.64463; 1.57125; 0.826222; -0.00729343; -0.412979
117.792; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00164103; 0.0438431; 9.8099; 716.371; 703.123; -0.68975; -4.94186; 4.64463; 0.465568; 0.0784554; 4.64842; 1.57123; 0.824881; -0.00729313; -0.413506
117.808; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00163927; 0.0438332; 9.8099; 716.396; 703.134; -0.690531; -4.95405; 4.64842; 0.465545; 0.0780961; 4.65347; 1.57122; 0.82353; -0.00729003; -0.414033
117.824; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.0016375; 0.0438234; 9.8099; 716.378; 703.13; -0.69125; -4.96625; 4.65347; 0.465558; 0.0783118; 4.64842; 1.5712; 0.822172; -0.00728978; -0.414559
117.84; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00163574; 0.0438136; 9.8099; 716.393; 703.148; -0.692032; -4.97846; 4.64842; 0.465537; 0.0779884; 4.64716; 1.57119; 0.820805; -0.00729024; -0.415086
117.856; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00163398; 0.0438038; 9.8099; 716.375; 703.148; -0.69283; -4.99068; 4.64716; 0.465549; 0.078168; 4.64084; 1.57117; 0.819431; -0.00729424; -0.415612
117.872; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00163223; 0.043794; 9.8099; 716.378; 703.145; -0.693706; -5.0029; 4.64084; 0.465549; 0.078168; 4.64337; 1.57116; 0.81805; -0.00729685; -0.416138
117.888; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00163047; 0.0437842; 9.8099; 716.389; 703.138; -0.694551; -5.01513; 4.64337; 0.465547; 0.0781321; 4.64968; 1.57115; 0.816663; -0.00729594; -0.416664
117.904; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00162872; 0.0437744; 9.8099; 716.396; 703.141; -0.69532; -5.02737; 4.64968; 0.46554; 0.0780243; 4.65095; 1.57113; 0.815269; -0.00729434; -0.41719
117.92; 1.57537; 1.09814; 0.648478; -1.32463; -2.32624e-05; -1.09814; -0.00162696; 0.0437647; 9.8099; 716.386; 703.134; -0.696074; -5.03962; 4.65095; 0.465551; 0.078204; 4.64968; 1.57112; 0.813869; -0.00729345; -0.417716
84266
117.488; 0.869518; -0.399036; -1.77082; -2.03048; -3.19122e-05; 0.399036; 4.14778e-05; 0.022105; 9.80998; 716.393; 703.13; -13.2047; -6.47759; 4.65347; 0.465828; 0.0791938; 4.65347; 0.863238; -0.273919; -0.0104777; 0.184038
117.504; 0.869518; -0.399036; -1.77082; -2.03048; -3.19122e-05; 0.399036; 4.14918e-05; 0.019271; 9.80998; 716.378; 703.134; -13.2053; -6.48765; 4.65347; 0.465834; 0.0793016; 4.64716; 0.863241; -0.27367; -0.0104283; 0.183856
117.52; 0.869518; -0.399036; -1.77082; -2.03048; -3.19122e-05; 0.399036; 4.15064e-05; 0.016269; 9.80999; 716.389; 703.145; -13.2059; -6.49772; 4.64716; 0.46582; 0.079086; 4.64716; 0.863243; -0.273411; -0.0103762; 0.183722
117.536; 0.869518; -0.399036; -1.77082; -2.03048; -3.19122e-05; 0.399036; 4.15216e-05; 0.0131435; 9.81; 716.375; 703.127; -13.2066; -6.50778; 4.64716; 0.465842; 0.0794094; 4.64842; 0.863245; -0.27314; -0.0103211; 0.183638
117.552; 0.869518; -0.399036; -1.77082; -2.03048; -3.19122e-05; 0.399036; 4.1537e-05; 0.00994072; 9.81; 716.389; 703.145; -13.2072; -6.51784; 4.64842; 0.465821; 0.079086; 4.64716; 0.863247; -0.272858; -0.0102632; 0.183605
117.568; 0.869518; -0.399036; -1.77082; -2.03048; -3.19122e-05; 0.399036; 4.15525e-05; 0.00670814; 9.81001; 716.375; 703.123; -13.2079; -6.52791; 4.64716; 0.465844; 0.0794453; 4.64968; 0.863249; -0.272564; -0.0102023; 0.183624
